 -183.3100    -3.9570   359.0550 
 -184.3400    -3.9890   359.5350 
 -185.6400    -4.0240   360.0600 
 -186.6300    -4.0580   360.5700 
 -187.7300    -4.0920   361.0800 
 -188.8200    -4.1250   361.5750 
 -190.0700    -4.1600   362.1000 
 -191.1900    -4.1950   362.6250 
 -192.3300    -4.2300   363.1500 
 -193.5400    -4.2640   363.6600 
 -194.4100    -4.2960   364.1400 
 -195.7200    -4.3320   364.6800 
 -196.7900    -4.3660   365.1900 
 -198.0300    -4.4020   365.7300 
 -199.1900    -4.4350   366.2250 
 -200.4400    -4.4710   366.7650 
 -201.2700    -4.5030   367.2450 
 -202.2600    -4.5350   367.7250 
 -203.5500    -4.5720   368.2800 
 -204.6900    -4.6070   368.8050 
 -205.8400    -4.6410   369.3150 
 -206.9900    -4.6770   369.8550 
 -207.9100    -4.7080   370.3200 
 -209.1600    -4.7450   370.8750 
 -210.0700    -4.7770   371.3550 
 -211.2600    -4.8120   371.8800 
 -212.3000    -4.8460   372.3900 
 -213.1800    -4.8760   372.8400 
 -214.4600    -4.9130   373.3950 
 -215.7200    -4.9490   373.9350 
 -216.7500    -4.9830   374.4450 
 -217.9600    -5.0190   374.9850 
 -218.7400    -5.0490   375.4350 
 -220.0400    -5.0850   375.9750 
 -221.1600    -5.1210   376.5150 
 -222.1200    -5.1530   376.9950 
 -223.2600    -5.1870   377.5050 
 -224.2000    -5.2200   378.0000 
 -225.3400    -5.2540   378.5100 
 -226.4900    -5.2890   379.0350 
 -227.5400    -5.3240   379.5600 
 -228.7300    -5.3610   380.1150 
 -229.4800    -5.3900   380.5500 
 -230.6400    -5.4250   381.0750 
 -231.7600    -5.4600   381.6000 
 -233.0000    -5.4970   382.1550 
 -233.8900    -5.5280   382.6200 
 -235.1100    -5.5650   383.1750 
 -235.9600    -5.5970   383.6550 
 -236.9800    -5.6300   384.1500 
 -238.1200    -5.6650   384.6750 
 -239.3100    -5.7000   385.2000 
 -240.4500    -5.7360   385.7400 
 -241.4300    -5.7710   386.2650 
 -242.2100    -5.8010   386.7150 
 -243.4500    -5.8360   387.2400 
 -244.3400    -5.8690   387.7350 
 -245.5100    -5.9050   388.2750 
 -246.6700    -5.9410   388.8150 
 -247.8100    -5.9770   389.3550 
 -248.8100    -6.0110   389.8650 
 -249.7000    -6.0440   390.3600 
 -250.6100    -6.0760   390.8400 
 -251.7000    -6.1110   391.3650 
 -252.7600    -6.1460   391.8900 
 -253.6700    -6.1780   392.3700 
 -254.6900    -6.2120   392.8800 
 -255.8400    -6.2490   393.4350 
 -256.8400    -6.2820   393.9300 
 -257.9100    -6.3160   394.4400 
 -258.9800    -6.3520   394.9800 
 -259.8600    -6.3850   395.4750 
 -261.0500    -6.4200   396.0000 
 -261.9900    -6.4540   396.5100 
 -263.0700    -6.4880   397.0200 
 -264.0000    -6.5220   397.5300 
 -264.7600    -6.5520   397.9800 
 -266.0600    -6.5900   398.5500 
 -267.1200    -6.6260   399.0900 
 -267.9400    -6.6590   399.5850 
 -269.0000    -6.6940   400.1100 
 -269.8100    -6.7250   400.5750 
 -270.9900    -6.7610   401.1150 
 -271.9900    -6.7960   401.6400 
 -272.9100    -6.8290   402.1350 
 -273.9600    -6.8630   402.6450 
 -274.7300    -6.8950   403.1250 
 -275.7700    -6.9290   403.6350 
 -276.9500    -6.9660   404.1900 
 -278.0200    -7.0010   404.7150 
 -279.0800    -7.0370   405.2550 
 -279.8600    -7.0690   405.7350 
 -280.8100    -7.1030   406.2450 
 -281.9300    -7.1380   406.7700 
 -282.8400    -7.1720   407.2800 
 -283.7500    -7.2030   407.7450 
 -284.8600    -7.2400   408.3000 
 -285.7800    -7.2740   408.8100 
