7.298249321539969969e+01,1.810525203538009276e+00,2.350130989124043879e+01
7.399200187522387751e+01,1.780239943743283870e+00,2.241049933862433363e+01
7.502375580556460477e+01,1.749287325833062123e+00,2.117616108171662859e+01
7.599005378923473586e+01,1.720298386322957729e+00,2.017146715167547910e+01
7.697877988126128912e+01,1.690636603562161167e+00,1.899453997648441117e+01
7.794599205413075538e+01,1.661620238376077197e+00,1.784631834215166890e+01
7.889169030784313463e+01,1.633249290764706041e+00,1.672680224867723808e+01
7.983793707507510362e+01,1.604861887747747184e+00,1.552116953262785159e+01
8.078400100446719989e+01,1.576479969865983932e+00,1.434424235743679787e+01
8.170873385254208188e+01,1.548737984423737668e+00,1.316731518224572284e+01
8.267686021461085488e+01,1.519694193561674567e+00,1.187556584362139489e+01
8.355911373789115260e+01,1.493226587863265564e+00,1.066993312757200840e+01
8.444155009901130882e+01,1.466753497029660736e+00,9.435594870664303357e+00
8.536683146060578053e+01,1.438995056181826548e+00,8.172551072898286861e+00
8.620697133477122520e+01,1.413790859956863377e+00,6.880801734273951809e+00
8.700499755982181682e+01,1.389850073205345815e+00,5.502935773074653980e+00
8.784495459614737456e+01,1.364651362115578692e+00,4.239891975308630379e+00
8.872830514646685174e+01,1.338150845605994510e+00,2.862026014109339656e+00
8.952596569583771213e+01,1.314221029124868600e+00,1.541571134626671835e+00
