1.483580546124048851e+02,2.483580546124048993e+00,4.279143334803056575e+01
1.509238180191870242e+02,2.509238180191870171e+00,4.310719429747207698e+01
1.501077530733138303e+02,2.498922469266861679e+00,4.270531672545561719e+01
1.527523195890763930e+02,2.472476804109235982e+00,4.161450617283950493e+01
1.557184978651560527e+02,2.442815021348439419e+00,4.043757899764844410e+01
1.586212314108036310e+02,2.413787685891963797e+00,3.923194628159905761e+01
1.615217709023727934e+02,2.384782290976271923e+00,3.814113572898294535e+01
1.646782833697486979e+02,2.353217166302512986e+00,3.705032517636684020e+01
1.676417190782304090e+02,2.323582809217695999e+00,3.601692570546737215e+01
1.706696965441833527e+02,2.293303034558166420e+00,3.495482069370957845e+01
1.737611187405684063e+02,2.262388812594315901e+00,3.392142122281011041e+01
1.769816244518959820e+02,2.230183755481040198e+00,3.283061067019399815e+01
1.800719496212418278e+02,2.199280503787581775e+00,3.185462228101116722e+01
1.832273650615785527e+02,2.167726349384214490e+00,3.082122281011169207e+01
1.864451282053081513e+02,2.135548717946918362e+00,2.987393996178717970e+01
1.897925233774998901e+02,2.102074766225001223e+00,2.884054049088771166e+01
1.928833970603653540e+02,2.071166029396346531e+00,2.783584656084655506e+01
1.961006116905753629e+02,2.038993883094246229e+00,2.691726925338036125e+01
1.992543815903533186e+02,2.007456184096466867e+00,2.596998640505584177e+01
2.027286662234092205e+02,1.972713337765907848e+00,2.499399801587301084e+01
2.057560951758425460e+02,1.942439048241574540e+00,2.396059854497353570e+01
2.091012962939559259e+02,1.908987037060440706e+00,2.304202123750734188e+01
2.121910729497822388e+02,1.878089270502177666e+00,2.209473838918282951e+01
2.155379196084543310e+02,1.844620803915456797e+00,2.109004445914167292e+01
2.187556827521839296e+02,1.812443172478160669e+00,2.014276161081716054e+01
2.219094526519619137e+02,1.780905473480380863e+00,1.919547876249264817e+01
2.251288613362502815e+02,1.748711386637497256e+00,1.816207929159317302e+01
2.282197350191157170e+02,1.717802649808843007e+00,1.715738536155202354e+01
2.313106087019811525e+02,1.686893912980188315e+00,1.615269143151086695e+01
2.344025794118858244e+02,1.655974205881141748e+00,1.509058641975308035e+01
2.375574463387029596e+02,1.624425536612970511e+00,1.408589248971192376e+01
2.405865208316950543e+02,1.594134791683049279e+00,1.296637639623750005e+01
2.436144982976480264e+02,1.563855017023519700e+00,1.190427138447970634e+01
2.465795795466884783e+02,1.534204204533115012e+00,1.078475529100528263e+01
2.496720987701127115e+02,1.503279012298873063e+00,9.693944738389170368e+00
2.523823040703856861e+02,1.476176959296143121e+00,8.517017563198109542e+00
2.554764688343686316e+02,1.445235311656313471e+00,7.340090388007048716e+00
2.583146606225449773e+02,1.416853393774550218e+00,6.163163212815980785e+00
2.610899561938088027e+02,1.389100438061912079e+00,4.928824955908282845e+00
2.639303420360633936e+02,1.360696579639365744e+00,3.637075617283940687e+00
2.661247617900859836e+02,1.338752382099140048e+00,2.661087228101109758e+00
2.687709738464072871e+02,1.312290261535927094e+00,1.484160052910041827e+00
